Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
35530	3119397	0	0	0.0	56.57643312101911	0.0	4967.1926751592355	35483	2343184	0	0	0.0	56.5015923566879	0.0	3731.184713375796	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	telnet
36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	36235	3181485	0	0	0.0	57.06299212598425	0.0	5010.212598425197	telnet
35530	3119397	0	0	0.0	56.57643312101911	0.0	4967.1926751592355	35483	2343184	0	0	0.0	56.5015923566879	0.0	3731.184713375796	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	telnet
36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	36235	3181485	0	0	0.0	57.06299212598425	0.0	5010.212598425197	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.5015923566879	0.0	3731.184713375796	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	telnet
36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	36235	3181485	0	0	0.0	57.06299212598425	0.0	5010.212598425197	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.98582677165354	0.0	3763.1212598425195	36235	3181485	0	0	0.0	57.06299212598425	0.0	5010.212598425197	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	36235	3181485	0	0	0.0	57.06299212598425	0.0	5010.212598425197	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.973270440251575	0.0	5002.334905660377	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.486486486486484	0.0	4959.295707472178	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.411764705882355	0.0	3725.252782193959	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.89622641509434	0.0	3757.2044025157234	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36235	3181485	0	0	0.0	56.88383045525903	0.0	4994.481946624804	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.3968253968254	0.0	4951.42380952381	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.30744849445325	0.0	4943.576862123613	35483	2343184	0	0	0.0	56.32222222222222	0.0	3719.3396825396826	telnet
36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	36186	2389582	0	0	0.0	56.80690737833595	0.0	3751.3061224489797	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.30744849445325	0.0	4943.576862123613	35483	2343184	0	0	0.0	56.23296354992076	0.0	3713.445324881141	telnet
36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.30744849445325	0.0	4943.576862123613	35483	2343184	0	0	0.0	56.23296354992076	0.0	3713.445324881141	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.30744849445325	0.0	4943.576862123613	35483	2343184	0	0	0.0	56.23296354992076	0.0	3713.445324881141	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.23296354992076	0.0	3713.445324881141	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36188	2389714	2	132	2.0	56.72100313479624	132.0	3745.6332288401254	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36237	3181622	2	137	2.0	56.79780564263323	137.0	4986.868338557993	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.21835443037975	0.0	4935.754746835443	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.14398734177215	0.0	3707.5696202531644	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36228	2392384	40	2670	40.0	56.694835680751176	2670.0	3743.9499217527386	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36278	3184987	41	3365	41.0	56.77308294209703	3365.0	4984.33020344288	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.12954186413902	0.0	4927.957345971564	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	56.05529225908373	0.0	3701.7124802527646	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36278	2395684	50	3300	50.0	56.684375	3300.0	3743.25625	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36328	3189385	50	4398	50.0	56.7625	4398.0	4983.4140625	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	56.041009463722396	0.0	4920.1845425867505	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.96687697160883	0.0	3695.8738170347	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36425	2405386	147	9702	147.0	56.825273010920434	9702.0	3752.5522620904835	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36475	3202366	147	12981	147.0	56.90327613104524	12981.0	4995.890795631825	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.95275590551181	0.0	4912.436220472441	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.878740157480316	0.0	3690.053543307087	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36517	2411458	92	6072	92.0	56.88006230529595	6072.0	3756.165109034268	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	36567	3210486	92	8120	92.0	56.95794392523364	8120.0	5000.757009345794	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36722	3224170	155	13684	155.0	57.110419906687405	13684.0	5014.261275272162	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.86477987421384	0.0	4904.712264150943	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.77708006279435	0.0	4897.012558869702	35483	2343184	0	0	0.0	55.790880503144656	0.0	3684.251572327044	telnet
36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	36672	2421688	155	10230	155.0	57.03265940902022	10230.0	3766.2332814930014	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.77708006279435	0.0	4897.012558869702	35483	2343184	0	0	0.0	55.7032967032967	0.0	3678.4678178963895	telnet
36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.77708006279435	0.0	4897.012558869702	35483	2343184	0	0	0.0	55.7032967032967	0.0	3678.4678178963895	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.77708006279435	0.0	4897.012558869702	35483	2343184	0	0	0.0	55.7032967032967	0.0	3678.4678178963895	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.689655172413794	0.0	4889.3369905956115	35483	2343184	0	0	0.0	55.7032967032967	0.0	3678.4678178963895	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.689655172413794	0.0	4889.3369905956115	35483	2343184	0	0	0.0	55.61598746081505	0.0	3672.702194357367	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36863	2434294	67	4422	67.0	57.15193798449612	4422.0	3774.0992248062016	telnet
36796	2429872	124	8184	124.0	57.13664596273292	8184.0	3773.0931677018634	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.689655172413794	0.0	4889.3369905956115	35483	2343184	0	0	0.0	55.61598746081505	0.0	3672.702194357367	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36863	2434294	67	4422	67.0	57.15193798449612	4422.0	3774.0992248062016	telnet
36863	2434294	67	4422	67.0	57.15193798449612	4422.0	3774.0992248062016	36846	3235076	124	10906	124.0	57.214285714285715	10906.0	5023.409937888198	telnet
35530	3119397	0	0	0.0	55.689655172413794	0.0	4889.3369905956115	35483	2343184	0	0	0.0	55.61598746081505	0.0	3672.702194357367	telnet
36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	36863	2434294	67	4422	67.0	57.15193798449612	4422.0	3774.0992248062016	telnet
36863	2434294	67	4422	67.0	57.15193798449612	4422.0	3774.0992248062016	36913	3240960	67	5884	67.0	57.22945736434109	5884.0	5024.7441860465115	telnet
35530	3119397	0	0	0.0	55.689655172413794	0.0	4889.3369905956115	35483	2343184	0	0	0.0	55.61598746081505	0.0	3672.702194357367	telnet
